Gene Symbol,Alteration Frequency
LPP,36.388888888888886
PDSS1,36.388888888888886
RN7SKP220,36.388888888888886
DCUN1D1,36.388888888888886
HSPD1P6,36.388888888888886
RN7SL141P,36.388888888888886
PEX5L,36.2962962962963
MIR4448,36.2962962962963
SNORA63|ENSG00000201229.1,36.2962962962963
SLITRK3,36.2962962962963
MMRN2,36.2962962962963
RN7SKP298,36.2962962962963
SNORA63|ENSG00000199363.1,36.2962962962963
SNORA4|ENSG00000251730.1,36.2962962962963
AGAP11,36.2962962962963
PARL,36.2962962962963
LINC00888,36.2962962962963
MAP6D1,36.2962962962963
SNORA81|ENSG00000253092.1,36.2962962962963
SNCG,36.2962962962963
ADIRF,36.2962962962963
DCLK3,36.2962962962963
RN7SKP227,36.2962962962963
KLHL6,36.2962962962963
HTR3D,36.2962962962963
LINC00614,36.2962962962963
ABI1,36.2962962962963
SI,36.2962962962963
FAM25A,36.2962962962963
snoU13|ENSG00000239096.1,36.2962962962963
SNORA27|ENSG00000252459.1,36.2962962962963
HTR3E,36.2962962962963
IFLTD1,36.2962962962963
ATP11B,36.2962962962963
ABCC5,36.2962962962963
AP2M1,36.2962962962963
HRK,36.2962962962963
GLUD1,36.2962962962963
CYP2AB1P,36.2962962962963
DVL3,36.2962962962963
TBX3,36.2962962962963
YEATS2,36.2962962962963
FAM35A,36.2962962962963
TECRL,36.2962962962963
snoU13|ENSG00000238902.1,36.2962962962963
FAM9B,36.2962962962963
NDUFB5,36.2962962962963
HTR3C,36.2962962962963
MID1,36.2962962962963
KCNMA1,36.2962962962963
KLHL24,36.2962962962963
RNA5SP499,36.2037037037037
NUTM2D,36.2037037037037
RNFT2,36.2037037037037
ATP2A2,36.2037037037037
LINC00863,36.2037037037037
U3|ENSG00000252189.1,36.2037037037037
OPN4,36.2037037037037
snoU13|ENSG00000238414.1,36.2037037037037
SNORA57|ENSG00000223027.1,36.2037037037037
MIR944,36.2037037037037
TPRG1,36.2037037037037
snoU13|ENSG00000239093.1,36.2037037037037
RPL39L,36.2037037037037
ST6GAL1,36.2037037037037
CRADD,36.2037037037037
RN7SL733P,36.2037037037037
RN7SL630P,36.2037037037037
MAGEF1,36.2037037037037
RN7SKP265,36.2037037037037
RNA5SP150,36.2037037037037
RN7SL703P,36.2037037037037
SOX2,36.2037037037037
FXR1,36.2037037037037
RN7SL229P,36.2037037037037
CCDC39,36.2037037037037
TTC14,36.2037037037037
NUTM2A,36.2037037037037
LEPREL1,36.2037037037037
U8|ENSG00000201810.1,36.2037037037037
KRAS,36.2037037037037
MED13L,36.2037037037037
LINC00173,36.2037037037037
SNORD56|ENSG00000200112.1,36.2037037037037
MAP1LC3B2,36.2037037037037
MIR920,36.2037037037037
SNORD2|ENSG00000238942.1,36.11111111111111
EIF4A2,36.11111111111111
VCX3A,36.11111111111111
KNG1,36.11111111111111
HRG,36.11111111111111
CLLU1OS,36.11111111111111
CLLU1,36.11111111111111
C12orf74,36.11111111111111
PLEKHG7,36.11111111111111
EEA1,36.11111111111111
SOCS2,36.11111111111111
VCX2,36.11111111111111
MAP3K13,36.11111111111111
RN7SKP263,36.11111111111111
PLXNC1,36.11111111111111
CCDC41,36.11111111111111
RFC4,36.11111111111111
EHHADH,36.11111111111111
VCX,36.11111111111111
UHRF1BP1L,36.11111111111111
KAL1,36.11111111111111
VCX3B,36.11111111111111
FAM9A,36.11111111111111
DNAJC19,36.11111111111111
TBL1X,36.11111111111111
STS,36.11111111111111
C11orf49,36.11111111111111
SNORA4|ENSG00000263776.1,36.11111111111111
CLDN1,36.11111111111111
LRMP,36.11111111111111
WAPAL,36.11111111111111
RN7SKP84,36.11111111111111
COMTD1,36.11111111111111
VDAC2,36.11111111111111
DUSP13,36.11111111111111
SVIL,36.11111111111111
RN7SKP262,36.11111111111111
RASSF8,36.11111111111111
LINC00264,36.11111111111111
MYO3A,36.11111111111111
RN7SKP222,36.11111111111111
CLDN16,36.11111111111111
RN7SL486P,36.11111111111111
AGBL2,36.11111111111111
RNA5SP149,36.11111111111111
MIR4770,36.11111111111111
HDHD1,36.11111111111111
BCL6,36.11111111111111
MIR4767,36.11111111111111
RTP4,36.11111111111111
MASP1,36.11111111111111
RTP1,36.11111111111111
MIR651,36.11111111111111
PNPLA4,36.11111111111111
ADIPOQ,36.11111111111111
SNORA81|ENSG00000221420.2,36.11111111111111
SNORA63|ENSG00000200418.1,36.11111111111111
SNORA63|ENSG00000200320.1,36.11111111111111
SST,36.11111111111111
TCTN1,36.11111111111111
ITPR1,36.11111111111111
RN7SL769P,36.11111111111111
ANAPC7,36.11111111111111
PPTC7,36.11111111111111
ARPC3,36.11111111111111
GPN3,36.11111111111111
FAM216A,36.11111111111111
SNORD50|ENSG00000202335.1,36.11111111111111
VPS29,36.11111111111111
HVCN1,36.11111111111111
RAD9B,36.11111111111111
MIR620,36.01851851851852
SSPN,36.01851851851852
C3orf70,36.01851851851852
VPS8,36.01851851851852
RN7SL483P,36.01851851851852
SHROOM2,36.01851851851852
C12orf49,36.01851851851852
KRT19P2,36.01851851851852
MIR492,36.01851851851852
WWC3,36.01851851851852
DLG5,36.01851851851852
RN7SL284P,36.01851851851852
MED21,36.01851851851852
MIR1263,36.01851851851852
MIR720,36.01851851851852
CNTN4,36.01851851851852
CLCN4,36.01851851851852
RN7SKP238,36.01851851851852
AMBRA1,36.01851851851852
EPHB3,36.01851851851852
FNBP4,36.01851851851852
ZEB1,36.01851851851852
snoU13|ENSG00000252447.1,36.01851851851852
LINC00477,36.01851851851852
RN7SL38P,36.01851851851852
BCAT1,36.01851851851852
CLASP2,36.01851851851852
KIAA1462,36.01851851851852
DNAJB11,36.01851851851852
snoU13|ENSG00000238865.1,36.01851851851852
AHSG,36.01851851851852
FETUB,36.01851851851852
SUMF1,36.01851851851852
C12orf77,36.01851851851852
RTP2,36.01851851851852
RNA5SP307,36.01851851851852
APBB1IP,36.01851851851852
snoU13|ENSG00000239073.1,36.01851851851852
NUDT4,36.01851851851852
TMEM207,36.01851851851852
RN7SL387P,36.01851851851852
PDGFRA,36.01851851851852
CELF1,36.01851851851852
CHST11,36.01851851851852
snoU13|ENSG00000239146.1,35.92592592592593
PPP1CC,35.92592592592593
TMEM41A,35.92592592592593
RPH3A,35.92592592592593
LIPH,35.92592592592593
MRPL42,35.92592592592593
C3orf65,35.92592592592593
ETV5,35.92592592592593
RN7SKP61,35.92592592592593
DGKG,35.92592592592593
CRYGS,35.92592592592593
TBCCD1,35.92592592592593
TCHP,35.92592592592593
SNORD74|ENSG00000201502.1,35.92592592592593
snoU13|ENSG00000238361.1,35.92592592592593
GIT2,35.92592592592593
RN7SL737P,35.92592592592593
SENP2,35.92592592592593
RN7SL647P,35.92592592592593
CKAP5,35.92592592592593
IFT81,35.92592592592593
CMTM8,35.92592592592593
MIR346,35.92592592592593
RN7SL330P,35.92592592592593
MIR5700,35.92592592592593
TMCC3,35.92592592592593
MIR28,35.92592592592593
IGF2BP2,35.92592592592593
NDUFA12,35.92592592592593
IL1RAP,35.92592592592593
CHIC2,35.92592592592593
SLC41A2,35.92592592592593
ARNTL2,35.92592592592593
FBXL2,35.92592592592593
MTCH2,35.92592592592593
RBM19,35.92592592592593
GPR143,35.92592592592593
TXNRD1,35.92592592592593
EID3,35.92592592592593
MIR3922,35.92592592592593
VCL,35.92592592592593
C12orf71,35.92592592592593
RNA5SP306,35.92592592592593
LYZL1,35.92592592592593
PTCHD3P1,35.92592592592593
FARP2,35.92592592592593
SNORD115|ENSG00000212411.1,35.92592592592593
MIR938,35.92592592592593
MICU1,35.92592592592593
ARHGAP12,35.92592592592593
STK38L,35.92592592592593
MIR548AQ,35.92592592592593
TM7SF3,35.92592592592593
MYBPC1,35.92592592592593
CT64,35.92592592592593
RASAL1,35.92592592592593
DEPDC4,35.92592592592593
BHLHE41,35.92592592592593
TRA2B,35.92592592592593
GMNC,35.92592592592593
LINC00856,35.92592592592593
CUX2,35.92592592592593
SH2D4B,35.833333333333336
MAP3K8,35.833333333333336
RNA5SP122,35.833333333333336
MTPAP,35.833333333333336
RNA5SP322,35.833333333333336
ZNF438,35.833333333333336
RNA5SP309,35.833333333333336
MIR604,35.833333333333336
RN7SL637P,35.833333333333336
RN7SKP296,35.833333333333336
RN7SL241P,35.833333333333336
CAMK2G,35.833333333333336
GAD2,35.833333333333336
OSTN,35.833333333333336
UTS2B,35.833333333333336
CCDC50,35.833333333333336
PDCD6IP,35.833333333333336
PYDC2,35.833333333333336
ATXN2,35.833333333333336
snoU13|ENSG00000238753.1,35.833333333333336
DCUN1D4,35.833333333333336
GSX2,35.833333333333336
LNX1,35.833333333333336
SCFD2,35.833333333333336
AP3M1,35.833333333333336
UBP1,35.833333333333336
ZNF503,35.833333333333336
CCDC63,35.833333333333336
THAP4,35.833333333333336
C10orf68,35.833333333333336
KBTBD4,35.833333333333336
FAM180B,35.833333333333336
RN7SL751P,35.833333333333336
ANO7,35.833333333333336
FAM71C,35.833333333333336
GOLGA2B,35.833333333333336
MIR3923,35.833333333333336
ACTR6,35.833333333333336
CASC1,35.833333333333336
LYRM5,35.833333333333336
DTX1,35.833333333333336
RBMS3,35.833333333333336
FRMPD4,35.833333333333336
snoU13|ENSG00000238398.1,35.833333333333336
PTPN11,35.833333333333336
HCCS,35.833333333333336
C12orf75,35.833333333333336
HDLBP,35.833333333333336
TPCN1,35.833333333333336
SLC24A6,35.833333333333336
SDS,35.833333333333336
SDSL,35.833333333333336
LHX5,35.833333333333336
PPP1R7,35.833333333333336
C1QTNF4,35.833333333333336
MIR3133,35.833333333333336
PTPMT1,35.833333333333336
GAL3ST2,35.833333333333336
C12orf79,35.833333333333336
BTG1,35.833333333333336
RN7SL441P,35.833333333333336
GLTP,35.833333333333336
UBE2N,35.833333333333336
HARBI1,35.833333333333336
PDCD1,35.833333333333336
NEU4,35.833333333333336
ING5,35.833333333333336
NDUFS3,35.833333333333336
NR2C1,35.833333333333336
ARHGAP6,35.833333333333336
BOK,35.833333333333336
DTYMK,35.833333333333336
D2HGDH,35.833333333333336
RN7SL652P,35.833333333333336
CHRD,35.833333333333336
STK25,35.833333333333336
CXXC11,35.833333333333336
ATG4B,35.833333333333336
GLUD1P3,35.74074074074074
PCDH15,35.74074074074074
ZSWIM8,35.74074074074074
CDH23,35.74074074074074
TMSB4X,35.74074074074074
RMRPP1,35.74074074074074
TLR8,35.74074074074074
AMELX,35.74074074074074
FUT11,35.74074074074074
SEC24C,35.74074074074074
BMS1P4,35.74074074074074
P4HA1,35.74074074074074
MIR548AX,35.74074074074074
HECTD4,35.74074074074074
TBX5,35.74074074074074
SLC39A13,35.74074074074074
HSD17B12,35.74074074074074
TSPAN18,35.74074074074074
ATG13,35.74074074074074
LRP4,35.74074074074074
PARD3,35.74074074074074
ARFGAP2,35.74074074074074
PACSIN3,35.74074074074074
EGFL6,35.74074074074074
MADD,35.74074074074074
MYBPC3,35.74074074074074
SPI1,35.74074074074074
MIR4487,35.74074074074074
PSMC3,35.74074074074074
IQCD,35.74074074074074
NUP160,35.74074074074074
LINC00595,35.74074074074074
CCDC42B,35.74074074074074
RNA5SP354,35.74074074074074
ASUN,35.74074074074074
FGFR1OP2,35.74074074074074
POLR3A,35.74074074074074
SMCO2,35.74074074074074
PPFIBP1,35.74074074074074
SNORA31|ENSG00000252888.1,35.74074074074074
DDX54,35.74074074074074
C12orf52,35.74074074074074
RPS24,35.74074074074074
CRTAP,35.74074074074074
FAM9C,35.74074074074074
LUM,35.74074074074074
SNORD66|ENSG00000212158.1,35.74074074074074
SUSD5,35.74074074074074
RN7SL296P,35.74074074074074
TMPPE,35.74074074074074
GLB1,35.74074074074074
GPR35,35.74074074074074
CAPN10,35.74074074074074
IGFBP7,35.74074074074074
DCN,35.74074074074074
OSBPL10,35.74074074074074
ABCF3,35.74074074074074
THPO,35.74074074074074
KERA,35.74074074074074
AQP12A,35.74074074074074
POLR2H,35.74074074074074
EPYC,35.74074074074074
APAF1,35.74074074074074
ANKRD13A,35.74074074074074
C12orf76,35.74074074074074
ATXN3L,35.74074074074074
CLCN2,35.74074074074074
FAM109A,35.74074074074074
ECE2,35.74074074074074
RNA5SP373,35.74074074074074
FAM131A,35.74074074074074
PSMD2,35.74074074074074
MIR3685,35.74074074074074
RN7SL63P,35.74074074074074
AQP12B,35.74074074074074
KIF1A,35.74074074074074
SEPT2,35.74074074074074
RFX4,35.74074074074074
VEZT,35.74074074074074
CKAP4,35.74074074074074
TRPV4,35.74074074074074
RNA5SP370,35.74074074074074
NFYB,35.74074074074074
HCFC2,35.74074074074074
GLT8D2,35.74074074074074
LYZL2,35.74074074074074
TDG,35.74074074074074
EIF4G1,35.74074074074074
AGXT,35.74074074074074
C2orf54,35.74074074074074
SNED1,35.74074074074074
MIR4497,35.74074074074074
PASK,35.74074074074074
MTERFD2,35.74074074074074
MIR331,35.74074074074074
RMST,35.648148148148145
snoU13|ENSG00000238646.1,35.648148148148145
FGD6,35.648148148148145
RN7SL772P,35.648148148148145
OFD1,35.648148148148145
ZNF860,35.648148148148145
TCEANC,35.648148148148145
SNRPF,35.648148148148145
RN7SKP20,35.648148148148145
CCDC38,35.648148148148145
GPD1L,35.648148148148145
RAPSN,35.648148148148145
RAB9A,35.648148148148145
TRAPPC2,35.648148148148145
SCYL2,35.648148148148145
CAMK2N2,35.648148148148145
RNPEPL1,35.648148148148145
TLR7,35.648148148148145
PRPS2,35.648148148148145
POLR3B,35.648148148148145
MSL3,35.648148148148145
TCP11L2,35.648148148148145
NUAK1,35.648148148148145
ALDH1L2,35.648148148148145
RN7SKP216,35.648148148148145
C12orf73,35.648148148148145
MIR3652,35.648148148148145
HSP90B1,35.648148148148145
PLBD2,35.648148148148145
MRPS35,35.648148148148145
REP15,35.648148148148145
DUSP28,35.648148148148145
MIR1224,35.648148148148145
ANKMY1,35.648148148148145
MIR149,35.648148148148145
GPC1,35.648148148148145
SETMAR,35.648148148148145
VWA5B2,35.648148148148145
SNORD67|ENSG00000212135.1,35.648148148148145
RN7SL176P,35.648148148148145
STT3B,35.648148148148145
RNA5SP366,35.648148148148145
IKBIP,35.648148148148145
OAS3,35.648148148148145
OR4B1,35.648148148148145
RNA5SP340,35.648148148148145
ALG3,35.648148148148145
DYNC1LI1,35.648148148148145
MIR5582,35.648148148148145
SNORD67|ENSG00000252427.1,35.648148148148145
CCSER2,35.648148148148145
RGR,35.648148148148145
LRIT1,35.648148148148145
CDHR1,35.648148148148145
C10orf99,35.648148148148145
GHITM,35.648148148148145
CCR4,35.648148148148145
ASCC1,35.648148148148145
LRRC66,35.648148148148145
SGCB,35.648148148148145
SPATA18,35.648148148148145
RNA5SP321,35.648148148148145
NUDT13,35.648148148148145
MIR606,35.648148148148145
ECD,35.648148148148145
PRKG1,35.648148148148145
USP54,35.648148148148145
PLAU,35.648148148148145
C10orf55,35.648148148148145
NDST2,35.648148148148145
CHCHD1,35.648148148148145
RNA5SP320,35.648148148148145
LINC00858,35.648148148148145
AGAP5,35.648148148148145
MYL2,35.648148148148145
ZNF408,35.648148148148145
PRDM11,35.648148148148145
MGAT4C,35.648148148148145
REEP3,35.648148148148145
FAM222A,35.648148148148145
RN7SL825P,35.648148148148145
EXT2,35.648148148148145
ARHGAP1,35.648148148148145
TRIM71,35.648148148148145
C11orf96,35.648148148148145
F2,35.648148148148145
ALKBH3,35.648148148148145
RN7SKP287,35.648148148148145
TTC17,35.648148148148145
KIF5B,35.648148148148145
RN7SKP71,35.648148148148145
SYNPO2L,35.55555555555556
MRPS16,35.55555555555556
MYOZ1,35.55555555555556
PPP3CB,35.55555555555556
MSS51,35.55555555555556
ANXA7,35.55555555555556
TTC18,35.55555555555556
JMJD1C,35.55555555555556
DNAJC9,35.55555555555556
ANK3,35.55555555555556
FAM149B1,35.55555555555556
SNORA11|ENSG00000221164.1,35.55555555555556
7SK|ENSG00000271814.1,35.55555555555556
SVILP1,35.55555555555556
DNAJB12,35.55555555555556
ANAPC16,35.55555555555556
SNORA36|ENSG00000200294.1,35.55555555555556
C10orf105,35.55555555555556
C10orf54,35.55555555555556
RN7SKP15,35.55555555555556
PSAP,35.55555555555556
SPOCK2,35.55555555555556
ZCWPW2,35.55555555555556
KLHL42,35.55555555555556
snoU13|ENSG00000239068.1,35.55555555555556
CNOT10,35.55555555555556
PHF21A,35.55555555555556
TP53I11,35.55555555555556
ALX4,35.55555555555556
DDB2,35.55555555555556
NR1H3,35.55555555555556
ACCS,35.55555555555556
ACCSL,35.55555555555556
HNRNPKP3,35.55555555555556
SNORA71|ENSG00000201393.1,35.55555555555556
PTPRJ,35.55555555555556
OR4X2,35.55555555555556
OR4X1,35.55555555555556
USP46,35.55555555555556
MANSC4,35.55555555555556
DANCR,35.55555555555556
MIR4449,35.55555555555556
RNA5SP128,35.55555555555556
LINC00693,35.55555555555556
BHLHE40,35.55555555555556
snoU13|ENSG00000239126.1,35.55555555555556
EGOT,35.55555555555556
SNORA26|ENSG00000212588.1,35.55555555555556
LRRN1,35.55555555555556
SNORA26|ENSG00000212490.1,35.55555555555556
RASL11B,35.55555555555556
POLR2B,35.55555555555556
snoU13|ENSG00000238541.1,35.55555555555556
ANKRD30A,35.55555555555556
LRIT2,35.55555555555556
TMPO,35.55555555555556
NT5DC3,35.55555555555556
CHPT1,35.55555555555556
KIAA1033,35.55555555555556
APPL2,35.55555555555556
AMDHD1,35.55555555555556
FICD,35.55555555555556
SART3,35.55555555555556
SLC25A3,35.55555555555556
NTN4,35.55555555555556
MIR1251,35.55555555555556
STAB2,35.55555555555556
MVK,35.55555555555556
RN7SKP250,35.55555555555556
SH2B3,35.55555555555556
LINC00615,35.55555555555556
GPM6B,35.55555555555556
CCER1,35.55555555555556
CORO1C,35.55555555555556
IGF1,35.55555555555556
NAA25,35.55555555555556
TRAFD1,35.55555555555556
RPL6,35.55555555555556
OAS1,35.55555555555556
OAS2,35.55555555555556
C12orf45,35.55555555555556
C12orf42,35.46296296296296
LINC00485,35.46296296296296
RN7SL793P,35.46296296296296
snoU13|ENSG00000238914.1,35.46296296296296
NUP37,35.46296296296296
CCDC53,35.46296296296296
DRAM1,35.46296296296296
ISCU,35.46296296296296
RIC8B,35.46296296296296
MYEOV2,35.46296296296296
CHL1,35.46296296296296
TMEM119,35.46296296296296
CNTN6,35.46296296296296
RN7SKP144,35.46296296296296
RN7SL120P,35.46296296296296
SELPLG,35.46296296296296
MCU,35.46296296296296
DDIT4,35.46296296296296
CHST3,35.46296296296296
ZNF385D,35.46296296296296
snoU13|ENSG00000238579.1,35.46296296296296
OTOS,35.46296296296296
ATP2B1,35.46296296296296
OR6B3,35.46296296296296
SNORA53,35.46296296296296
MIR670,35.46296296296296
CRY2,35.46296296296296
MAPK8IP1,35.46296296296296
C11orf94,35.46296296296296
PEX16,35.46296296296296
GYLTL1B,35.46296296296296
API5,35.46296296296296
CREB3L1,35.46296296296296
GEMIN8,35.46296296296296
ACP2,35.46296296296296
RN7SL88P,35.46296296296296
SLC9A7P1,35.46296296296296
RN7SL179P,35.46296296296296
ANO4,35.46296296296296
PRR21,35.46296296296296
SLC5A8,35.46296296296296
HAL,35.46296296296296
OR4S1,35.46296296296296
SYCP3,35.46296296296296
PPM1L,35.46296296296296
PGAM1P5,35.46296296296296
RN7SL518P,35.46296296296296
CCDC7,35.46296296296296
POC1B,35.46296296296296
snoU13|ENSG00000238983.1,35.46296296296296
NDUFA10,35.46296296296296
MIR4786,35.46296296296296
OR6B2,35.46296296296296
EPC1,35.46296296296296
CD82,35.46296296296296
ACAD10,35.46296296296296
SCN8A,35.46296296296296
ALDH2,35.46296296296296
ADAM1A,35.46296296296296
MAPKAPK5,35.46296296296296
ERP29,35.46296296296296
MIR3657,35.46296296296296
CCNYL2,35.46296296296296
SNORA25|ENSG00000201701.1,35.46296296296296
CMC1,35.46296296296296
MMAB,35.46296296296296
CMTM7,35.46296296296296
U7|ENSG00000272215.1,35.46296296296296
CMTM6,35.46296296296296
PIR,35.37037037037037
LINC00936,35.37037037037037
GALNT4,35.37037037037037
WSCD2,35.37037037037037
TMTC3,35.37037037037037
ASCL4,35.37037037037037
ASB9,35.37037037037037
BMX,35.37037037037037
FIGF,35.37037037037037
HDAC4,35.37037037037037
PIGA,35.37037037037037
KIT,35.37037037037037
HSD17B7P2,35.37037037037037
CRY1,35.37037037037037
PARPBP,35.37037037037037
PMCH,35.37037037037037
AZI2,35.37037037037037
METAP2,35.37037037037037
PAH,35.37037037037037
ASCL1,35.37037037037037
MIR4688,35.37037037037037
MDK,35.37037037037037
CHRM4,35.37037037037037
DGKZ,35.37037037037037
SEPT7P9,35.37037037037037
RNA5SP365,35.37037037037037
LINC00857,35.37037037037037
USP44,35.37037037037037
GNPTAB,35.37037037037037
BRAP,35.37037037037037
ELK3,35.37037037037037
MIR135A2,35.37037037037037
LTA4H,35.37037037037037
UBE3B,35.37037037037037
SLC17A8,35.37037037037037
ACE2,35.37037037037037
ASB11,35.37037037037037
OR4C3,35.37037037037037
TSPAN14,35.37037037037037
FAM213A,35.37037037037037
FOLH1,35.37037037037037
RNA5SP127,35.37037037037037
DYDC2,35.37037037037037
ANXA11,35.37037037037037
SPTSSB,35.37037037037037
NMD3,35.37037037037037
B3GALNT1,35.37037037037037
DYDC1,35.37037037037037
TMEM254,35.37037037037037
SFTPD,35.37037037037037
SFTPA2,35.37037037037037
SFTPA1,35.37037037037037
PLAC9,35.37037037037037
NUTM2E,35.37037037037037
NUTM2B,35.37037037037037
MBL1P,35.37037037037037
EIF5AL1,35.37037037037037
CMKLR1,35.37037037037037
BTBD11,35.37037037037037
MIR4790,35.37037037037037
UNC5B,35.37037037037037
snoU13|ENSG00000238925.1,35.37037037037037
CRBN,35.37037037037037
TRNT1,35.37037037037037
SNORA43|ENSG00000253049.1,35.37037037037037
IL5RA,35.37037037037037
CEP135,35.37037037037037
snoU13|ENSG00000238918.1,35.37037037037037
SLC29A3,35.37037037037037
SYT13,35.37037037037037
MIR1296,35.37037037037037
CUL2,35.37037037037037
SGPL1,35.37037037037037
GRM7,35.37037037037037
TMEM116,35.37037037037037
RN7SL553P,35.37037037037037
CLOCK,35.37037037037037
NOA1,35.37037037037037
REST,35.27777777777778
NRBF2,35.27777777777778
MIR3161,35.27777777777778
DUSP6,35.27777777777778
RN7SKP30,35.27777777777778
MOSPD2,35.27777777777778
FANCB,35.27777777777778
LRRFIP1,35.27777777777778
KITLG,35.27777777777778
ZMIZ1,35.27777777777778
SLC35C1,35.27777777777778
OR4C12,35.27777777777778
GADL1,35.27777777777778
CCDC91,35.27777777777778
NR1H4,35.27777777777778
PPIF,35.27777777777778
ZCCHC24,35.27777777777778
RNA5SP368,35.27777777777778
snoU13|ENSG00000238940.1,35.27777777777778
RNA5SP369,35.27777777777778
TBATA,35.27777777777778
ADAMTS14,35.27777777777778
MAT1A,35.27777777777778
RNA5SP161,35.27777777777778
GAS2L3,35.27777777777778
RTKN2,35.27777777777778
EDEM1,35.27777777777778
SSH1,35.27777777777778
OIT3,35.27777777777778
MIR4676,35.27777777777778
PRDM4,35.27777777777778
PWP1,35.27777777777778
SNORD74|ENSG00000200897.1,35.27777777777778
CDK17,35.27777777777778
TFCP2,35.27777777777778
C12orf23,35.27777777777778
SLC4A8,35.27777777777778
RN7SL847P,35.27777777777778
ITGB1,35.27777777777778
SNORA40|ENSG00000264043.2,35.27777777777778
PLA2G12B,35.27777777777778
KIAA1211,35.27777777777778
KCTD10,35.27777777777778
GLRA2,35.27777777777778
MIR619,35.27777777777778
snoU13|ENSG00000238748.1,35.27777777777778
MIR2467,35.27777777777778
ARL8B,35.27777777777778
MYO1H,35.27777777777778
snoU13|ENSG00000238355.1,35.27777777777778
SNORD2|ENSG00000238707.1,35.27777777777778
DAO,35.27777777777778
USP30,35.27777777777778
SVOP,35.27777777777778
CTNNA3,35.27777777777778
ZNF33A,35.18518518518518
LINC00838,35.18518518518518
FOXN4,35.18518518518518
SRP72,35.18518518518518
PAICS,35.18518518518518
RN7SKP11,35.18518518518518
GBE1,35.18518518518518
C12orf55,35.18518518518518
SH3KBP1,35.18518518518518
NEDD1,35.18518518518518
ARL9,35.18518518518518
THEGL,35.18518518518518
PPAT,35.18518518518518
OR4C13,35.18518518518518
MIR4303,35.18518518518518
OR4C5,35.18518518518518
OR4A47,35.18518518518518
PARG,35.18518518518518
MIR4495,35.18518518518518
FAR2,35.18518518518518
TGFBR2,35.18518518518518
PRF1,35.18518518518518
LRRIQ1,35.18518518518518
NCOA4,35.18518518518518
MIR4269,35.18518518518518
MTRNR2L5,35.18518518518518
TMEM27,35.18518518518518
U3|ENSG00000199927.1,35.18518518518518
IPMK,35.18518518518518
RNA5SP372,35.18518518518518
HIGD1C,35.18518518518518
CA5B,35.18518518518518
SLC11A2,35.18518518518518
U6|ENSG00000272028.1,35.18518518518518
U8|ENSG00000212594.1,35.18518518518518
LETMD1,35.18518518518518
CSRNP2,35.18518518518518
MTERFD3,35.18518518518518
ZNF365,35.18518518518518
RNA5SP371,35.18518518518518
RN7SL591P,35.18518518518518
MKRN9P,35.18518518518518
CEP290,35.18518518518518
EGR2,35.18518518518518
TIMM23B,35.18518518518518
IQSEC1,35.18518518518518
PCBD1,35.18518518518518
AGAP1,35.18518518518518
PTHLH,35.18518518518518
AGAP7,35.18518518518518
ZNF37A,35.18518518518518
AGAP8,35.18518518518518
FAM21D,35.18518518518518
EXOC1,35.18518518518518
CNKSR2,35.18518518518518
NMU,35.18518518518518
FAM25D,35.18518518518518
MSMB,35.18518518518518
RNA5SP316,35.18518518518518
RAB17,35.18518518518518
PDCL2,35.18518518518518
SNORA74|ENSG00000223182.1,35.18518518518518
CA5BP1,35.18518518518518
RBBP7,35.092592592592595
TXLNG,35.092592592592595
C10orf53,35.092592592592595
CTPS2,35.092592592592595
CREM,35.092592592592595
CDKL5,35.092592592592595
RS1,35.092592592592595
RN7SL398P,35.092592592592595
NRP1,35.092592592592595
CCNY,35.092592592592595
SPINK2,35.092592592592595
RN7SL357P,35.092592592592595
RN7SL492P,35.092592592592595
HOPX,35.092592592592595
AASDH,35.092592592592595
RNA5SP162,35.092592592592595
PALD1,35.092592592592595
TMEM165,35.092592592592595
SRD5A3,35.092592592592595
ARID5B,35.092592592592595
MAGEB17,35.092592592592595
BICC1,35.092592592592595
UBE2D1,35.092592592592595
CISD1,35.092592592592595
snoU13|ENSG00000238970.1,35.092592592592595
MIR3924,35.092592592592595
ZWINT,35.092592592592595
MIR548F1,35.092592592592595
SYT1,35.092592592592595
C12orf50,35.092592592592595
MIR3611,35.092592592592595
RNA5SP364,35.092592592592595
OGDHL,35.092592592592595
PPEF1,35.092592592592595
C12orf29,35.092592592592595
CHAT,35.092592592592595
LINC00620,35.092592592592595
KRT83,35.092592592592595
OTOL1,35.092592592592595
SNORA72|ENSG00000207084.1,35.092592592592595
ARL14,35.092592592592595
KRT86,35.092592592592595
ALKBH2,35.092592592592595
NR4A1,35.092592592592595
GRASP,35.092592592592595
ACVR1B,35.092592592592595
ANKRD33,35.092592592592595
ACVRL1,35.092592592592595
GALNT6,35.092592592592595
CELA1,35.092592592592595
BIN2,35.092592592592595
TMTC1,35.092592592592595
METTL7A,35.092592592592595
RBM44,35.092592592592595
RAMP1,35.092592592592595
UBE2F,35.092592592592595
EOMES,35.092592592592595
FAM132B,35.092592592592595
ILKAP,35.092592592592595
MIR4440,35.092592592592595
SLC6A6,35.092592592592595
GRPR,35.092592592592595
MIR4441,35.092592592592595
TWIST2,35.092592592592595
CPNE8,35.092592592592595
KRT81,35.092592592592595
ASB18,35.092592592592595
KRT84,35.092592592592595
AP1S2,35.092592592592595
SNORA7|ENSG00000200620.1,35.092592592592595
C12orf63,35.092592592592595
ZRSR2,35.092592592592595
CHST1,35.092592592592595
